origin,destination,walking_dist
46th St,Fresh Pond Rd,6649.198999999999
Northern Blvd,Steinway St,1365.687
Northern Blvd,Jackson Hts - Roosevelt Av,1417.2849999999999
Northern Blvd,40th St,2372.0429999999997
Northern Blvd,30th Ave,2203.417
Northern Blvd,Astoria Blvd,2614.9010000000003
Northern Blvd,Astoria - Ditmars Blvd,2969.7559999999994
Northern Blvd,82nd St - Jackson Hts,2048.4590000000003
Northern Blvd,90th St - Elmhurst Av,2682.61
Northern Blvd,Queens Plz,2799.1979999999994
Northern Blvd,21st St - Queensbridge,3325.188999999999
Northern Blvd,Middle Village - Metropolitan Ave,5989.4659999999985
Northern Blvd,Roosevelt Island - Main St,4725.459000000001
Northern Blvd,Fresh Pond Rd,6081.524
Northern Blvd,Forest Ave,6051.113
Northern Blvd,Jefferson St,5881.532
Northern Blvd,Cypress Ave,7568.051000000001
Northern Blvd,Morgan Ave,6802.367999999999
Northern Blvd,Knickerbocker Ave,7060.815
Northern Blvd,E 143rd St - St Mary's St,7994.859000000001
Northern Blvd,Brook Ave,8023.825000000002
82nd St - Jackson Hts,90th St - Elmhurst Av,634.1510000000001
82nd St - Jackson Hts,Jackson Hts - Roosevelt Av,669.522
82nd St - Jackson Hts,Middle Village - Metropolitan Ave,5794.453000000001
82nd St - Jackson Hts,Steinway St,3414.146000000002
82nd St - Jackson Hts,Astoria - Ditmars Blvd,4457.1089999999995
82nd St - Jackson Hts,40th St,3474.6270000000004
82nd St - Jackson Hts,Astoria Blvd,4504.630999999998
82nd St - Jackson Hts,30th Ave,4251.875999999999
82nd St - Jackson Hts,Fresh Pond Rd,5975.777000000003
82nd St - Jackson Hts,Forest Ave,6170.827000000003
82nd St - Jackson Hts,Forest Hills - 71st Av,4844.741000000001
82nd St - Jackson Hts,Queens Plz,4715.346999999999
82nd St - Jackson Hts,Jefferson St,6394.864000000003
82nd St - Jackson Hts,21st St - Queensbridge,5373.647999999999
82nd St - Jackson Hts,Knickerbocker Ave,7190.7970000000005
82nd St - Jackson Hts,Morgan Ave,7320.458000000002
82nd St - Jackson Hts,Cypress Ave,9403.836
82nd St - Jackson Hts,E 143rd St - St Mary's St,9830.643999999998
82nd St - Jackson Hts,Central Ave,7718.703000000002
82nd St - Jackson Hts,Bushwick - Aberdeen,9349.778000000002
90th St - Elmhurst Av,Jackson Hts - Roosevelt Av,1303.673
90th St - Elmhurst Av,Middle Village - Metropolitan Ave,6208.759
90th St - Elmhurst Av,Forest Hills - 71st Av,4704.273999999999
90th St - Elmhurst Av,Astoria - Ditmars Blvd,5089.545000000001
90th St - Elmhurst Av,Steinway St,4048.297000000001
90th St - Elmhurst Av,Fresh Pond Rd,6411.5570000000025
90th St - Elmhurst Av,Astoria Blvd,5138.781999999998
90th St - Elmhurst Av,40th St,4108.778000000001
90th St - Elmhurst Av,30th Ave,4886.026999999999
90th St - Elmhurst Av,Forest Ave,6606.607000000003
90th St - Elmhurst Av,Queens Plz,5349.498
90th St - Elmhurst Av,Jefferson St,6830.644000000003
90th St - Elmhurst Av,Knickerbocker Ave,7626.577
90th St - Elmhurst Av,21st St - Queensbridge,6007.798999999998
90th St - Elmhurst Av,E 143rd St - St Mary's St,10464.795000000004
90th St - Elmhurst Av,Briarwood - Van Wyck Blvd,7188.37
90th St - Elmhurst Av,Cypress Ave,10037.987000000005
90th St - Elmhurst Av,Longwood Ave,11765.849000000006
90th St - Elmhurst Av,Morgan Ave,7756.238000000002
90th St - Elmhurst Av,80th St,9253.412999999999
Howard Beach - JFK Airport,Aqueduct - North Conduit Av,2521.162
Howard Beach - JFK Airport,88th St,3190.111000000001
Howard Beach - JFK Airport,80th St,3653.2100000000005
Howard Beach - JFK Airport,Euclid Ave,4353.415
Howard Beach - JFK Airport,Sutphin Blvd,7301.448000000001
Howard Beach - JFK Airport,Briarwood - Van Wyck Blvd,7677.582999999999
Howard Beach - JFK Airport,Jamaica Ctr - Parsons / Archer,7018.690000000003
Howard Beach - JFK Airport,Forest Hills - 71st Av,8168.560000000001
Howard Beach - JFK Airport,Liberty Ave,6495.4220000000005
Howard Beach - JFK Airport,Jamaica - 179th St,9247.567999999997
Howard Beach - JFK Airport,Bushwick - Aberdeen,7737.085000000001
Howard Beach - JFK Airport,Middle Village - Metropolitan Ave,10102.364000000003
Howard Beach - JFK Airport,Fresh Pond Rd,8605.597
Howard Beach - JFK Airport,Forest Ave,9305.523999999996
Howard Beach - JFK Airport,Gates Ave,9340.510000000004
Howard Beach - JFK Airport,Knickerbocker Ave,10061.312999999998
Howard Beach - JFK Airport,Utica Ave,9632.255999999996
Howard Beach - JFK Airport,Jefferson St,10558.195999999996
Howard Beach - JFK Airport,Kosciuszko St,10033.970000000005
Howard Beach - JFK Airport,Central Ave,10614.355000000001
Aqueduct - North Conduit Av,88th St,2430.039
Aqueduct - North Conduit Av,80th St,2893.1380000000004
Aqueduct - North Conduit Av,Euclid Ave,3752.8170000000005
Aqueduct - North Conduit Av,Briarwood - Van Wyck Blvd,6429.9299999999985
Aqueduct - North Conduit Av,Sutphin Blvd,6053.795000000001
Aqueduct - North Conduit Av,Jamaica Ctr - Parsons / Archer,5771.037000000003
Aqueduct - North Conduit Av,Forest Hills - 71st Av,7245.9760000000015
Aqueduct - North Conduit Av,Liberty Ave,5894.818999999999
Aqueduct - North Conduit Av,Jamaica - 179th St,7994.767000000002
Aqueduct - North Conduit Av,Middle Village - Metropolitan Ave,9179.780000000004
Aqueduct - North Conduit Av,Fresh Pond Rd,7992.498
Aqueduct - North Conduit Av,Bushwick - Aberdeen,7136.481999999999
Aqueduct - North Conduit Av,Forest Ave,8692.424999999997
Aqueduct - North Conduit Av,Gates Ave,8739.907000000001
Aqueduct - North Conduit Av,Knickerbocker Ave,9448.214
Aqueduct - North Conduit Av,Jefferson St,9945.096999999998
Aqueduct - North Conduit Av,Jackson Hts - Roosevelt Av,10929.084000000012
Aqueduct - North Conduit Av,Utica Ave,9031.652999999997
Aqueduct - North Conduit Av,Kosciuszko St,9433.367000000002
Aqueduct - North Conduit Av,Central Ave,10013.751999999999
Briarwood - Van Wyck Blvd,Sutphin Blvd,1236.077
Briarwood - Van Wyck Blvd,Jamaica Ctr - Parsons / Archer,2171.3919999999994
Briarwood - Van Wyck Blvd,Forest Hills - 71st Av,2934.0899999999997
Briarwood - Van Wyck Blvd,Jamaica - 179th St,3666.9809999999984
Briarwood - Van Wyck Blvd,88th St,5634.4800000000005
Briarwood - Van Wyck Blvd,80th St,6042.433
Briarwood - Van Wyck Blvd,Euclid Ave,7190.483000000002
Briarwood - Van Wyck Blvd,Middle Village - Metropolitan Ave,7316.720000000002
Briarwood - Van Wyck Blvd,Fresh Pond Rd,7400.705999999998
Briarwood - Van Wyck Blvd,Jackson Hts - Roosevelt Av,7796.627999999995
Briarwood - Van Wyck Blvd,Forest Ave,8124.706999999999
Briarwood - Van Wyck Blvd,Liberty Ave,8585.465999999999
Briarwood - Van Wyck Blvd,Bushwick - Aberdeen,8985.218000000003
Briarwood - Van Wyck Blvd,Knickerbocker Ave,9120.316999999997
Briarwood - Van Wyck Blvd,Jefferson St,9604.379
Briarwood - Van Wyck Blvd,Gates Ave,9834.339999999998
Briarwood - Van Wyck Blvd,Central Ave,9778.336999999996
Briarwood - Van Wyck Blvd,Kosciuszko St,10293.033999999998
Briarwood - Van Wyck Blvd,40th St,10153.300999999994
Briarwood - Van Wyck Blvd,Steinway St,10579.59999999999
Forest Hills - 71st Av,Sutphin Blvd,3632.085
Forest Hills - 71st Av,88th St,5808.943000000001
Forest Hills - 71st Av,80th St,5964.362999999999
Forest Hills - 71st Av,Middle Village - Metropolitan Ave,5520.466
Forest Hills - 71st Av,Jamaica Ctr - Parsons / Archer,4569.0740000000005
Forest Hills - 71st Av,Jackson Hts - Roosevelt Av,5073.937999999999
Forest Hills - 71st Av,Fresh Pond Rd,5726.7
Forest Hills - 71st Av,Euclid Ave,7074.908999999999
Forest Hills - 71st Av,Forest Ave,6450.701000000001
Forest Hills - 71st Av,Jamaica - 179th St,5975.718000000002
Forest Hills - 71st Av,Liberty Ave,7924.223999999999
Forest Hills - 71st Av,Bushwick - Aberdeen,8091.4879999999985
Forest Hills - 71st Av,Knickerbocker Ave,7521.147000000001
Forest Hills - 71st Av,Jefferson St,7808.124999999997
Forest Hills - 71st Av,40th St,7430.611
Forest Hills - 71st Av,Gates Ave,8235.170000000002
Forest Hills - 71st Av,Steinway St,7856.909999999996
Forest Hills - 71st Av,Astoria - Ditmars Blvd,8899.873
Forest Hills - 71st Av,Central Ave,8179.167000000001
Forest Hills - 71st Av,Astoria Blvd,8947.394999999999
Sutphin Blvd,Jamaica Ctr - Parsons / Archer,1127.062
Sutphin Blvd,Jamaica - 179th St,2430.9039999999995
Sutphin Blvd,88th St,5644.377
Sutphin Blvd,80th St,6052.33
Sutphin Blvd,Euclid Ave,7200.380000000002
Sutphin Blvd,Middle Village - Metropolitan Ave,7748.104000000002
Sutphin Blvd,Fresh Pond Rd,7666.535999999997
Sutphin Blvd,Jackson Hts - Roosevelt Av,8570.878
Sutphin Blvd,Liberty Ave,8595.362999999998
Sutphin Blvd,Forest Ave,8390.536999999997
Sutphin Blvd,Bushwick - Aberdeen,8995.115000000002
Sutphin Blvd,Knickerbocker Ave,9386.146999999997
Sutphin Blvd,Jefferson St,9883.029999999995
Sutphin Blvd,Gates Ave,10100.169999999998
Sutphin Blvd,Central Ave,10044.166999999996
Sutphin Blvd,Kosciuszko St,10558.863999999998
Sutphin Blvd,40th St,10927.550999999996
Sutphin Blvd,Steinway St,11353.849999999997
Sutphin Blvd,Morgan Ave,10961.357
Sutphin Blvd,Utica Ave,11028.305999999999
Jamaica Ctr - Parsons / Archer,Jamaica - 179th St,2273.1609999999996
Jamaica Ctr - Parsons / Archer,88th St,5353.836000000001
Jamaica Ctr - Parsons / Archer,80th St,5871.690000000001
Jamaica Ctr - Parsons / Archer,Euclid Ave,7244.811999999997
Jamaica Ctr - Parsons / Archer,Middle Village - Metropolitan Ave,8608.198999999997
Jamaica Ctr - Parsons / Archer,Fresh Pond Rd,8452.351999999999
Jamaica Ctr - Parsons / Archer,Liberty Ave,8899.583000000004
Jamaica Ctr - Parsons / Archer,Jackson Hts - Roosevelt Av,9528.454000000003
Jamaica Ctr - Parsons / Archer,Forest Ave,9176.352999999997
Jamaica Ctr - Parsons / Archer,Bushwick - Aberdeen,9653.562000000002
Jamaica Ctr - Parsons / Archer,Knickerbocker Ave,10171.963000000002
Jamaica Ctr - Parsons / Archer,Gates Ave,10885.986000000003
Jamaica Ctr - Parsons / Archer,Jefferson St,10668.846
Jamaica Ctr - Parsons / Archer,Central Ave,10829.983
Jamaica Ctr - Parsons / Archer,Kosciuszko St,11344.680000000002
Jamaica Ctr - Parsons / Archer,40th St,11885.126999999999
Jamaica Ctr - Parsons / Archer,Steinway St,12311.426
Jamaica Ctr - Parsons / Archer,Utica Ave,11681.814000000002
Jamaica Ctr - Parsons / Archer,Morgan Ave,11749.53
Jamaica Ctr - Parsons / Archer,Astoria - Ditmars Blvd,13354.389000000008
225th St,219th St,509.96700000000004
225th St,Burke Ave,1952.5630000000006
225th St,Woodlawn,2993.8170000000005
225th St,Wakefield - 241st St,1939.458
225th St,Norwood - 205th St,2700.7030000000004
225th St,Allerton Ave,2619.9630000000006
225th St,Baychester Ave,2584.7529999999997
225th St,Mosholu Pkwy,3151.3080000000004
225th St,Eastchester - Dyre Ave,3076.4590000000003
225th St,Bedford Park Blvd,3538.5979999999995
225th St,Bedford Park Blvd - Lehman College,4120.665999999999
225th St,Van Cortlandt Park - 242nd St,4864.711
225th St,231st St,5190.6140000000005
225th St,Fordham Rd,4903.916
225th St,E 180th St,5601.704999999999
225th St,Marble Hill - 225th St,5806.3769999999995
225th St,West Farms Sq - E Tremont Av,5804.366000000001
225th St,183rd St,5641.7930000000015
225th St,Parkchester,6516.234000000001
225th St,174th St,6536.850000000001
Elder Ave,West Farms Sq - E Tremont Av,1579.499
Elder Ave,174th St,1719.183
Elder Ave,E 180th St,2166.7269999999994
Elder Ave,Parkchester,1715.7529999999992
Elder Ave,Longwood Ave,2248.043
Elder Ave,Prospect Ave,2200.403
Elder Ave,Jackson Ave,2994.868
Elder Ave,E 143rd St - St Mary's St,3499.968999999999
Elder Ave,Fordham Rd,4995.911
Elder Ave,183rd St,4995.573
Elder Ave,Allerton Ave,4765.521999999998
Elder Ave,Mt Eden Ave,4374.320999999999
Elder Ave,3rd Ave - 149th St,3689.1549999999993
Elder Ave,Cypress Ave,4266.0689999999995
Elder Ave,Burke Ave,5432.921999999999
Elder Ave,Brook Ave,4425.463999999999
Elder Ave,Bedford Park Blvd,5775.289999999999
Elder Ave,Bedford Park Blvd - Lehman College,6178.013999999998
Elder Ave,Norwood - 205th St,5910.172999999999
Elder Ave,Mosholu Pkwy,6384.560999999999
Longwood Ave,Prospect Ave,581.863
Longwood Ave,Jackson Ave,1379.2519999999995
Longwood Ave,E 143rd St - St Mary's St,1301.0539999999999
Longwood Ave,Cypress Ave,2184.85
Longwood Ave,3rd Ave - 149th St,2073.5389999999993
Longwood Ave,174th St,2548.1560000000004
Longwood Ave,Brook Ave,2566.3810000000003
Longwood Ave,West Farms Sq - E Tremont Av,3213.0730000000003
Longwood Ave,E 180th St,3741.3540000000007
Longwood Ave,Mt Eden Ave,4330.396
Longwood Ave,Parkchester,3971.5889999999995
Longwood Ave,Harlem - 148 St,4279.508
Longwood Ave,183rd St,5731.694999999999
Longwood Ave,155th St,4603.529
Longwood Ave,Astoria - Ditmars Blvd,7354.872000000002
Longwood Ave,Fordham Rd,5834.474
Longwood Ave,163rd St - Amsterdam Av,5246.093
Longwood Ave,Astoria Blvd,6752.916000000001
Longwood Ave,110th St,5497.471999999996
Longwood Ave,Dyckman St,7671.047999999997
Astoria Blvd,30th Ave,498.6359999999999
Astoria Blvd,Astoria - Ditmars Blvd,754.584
Astoria Blvd,Steinway St,1962.6269999999997
Astoria Blvd,40th St,3732.0419999999995
Astoria Blvd,Queens Plz,2894.4960000000005
Astoria Blvd,21st St - Queensbridge,3207.8499999999995
Astoria Blvd,Jackson Hts - Roosevelt Av,3868.3510000000006
Astoria Blvd,Cypress Ave,5023.659999999999
Astoria Blvd,110th St,5394.630000000004
Astoria Blvd,Roosevelt Island - Main St,4149.004999999999
Astoria Blvd,Brook Ave,5479.433999999999
Astoria Blvd,E 143rd St - St Mary's St,5450.467999999999
Astoria Blvd,3rd Ave - 149th St,6394.950000000002
Astoria Blvd,Jackson Ave,6333.8
Astoria Blvd,Lexington Ave - 63rd St,6024.6
Astoria Blvd,Prospect Ave,6778.424000000001
Astoria Blvd,5th Ave - 59th St,6345.114
Astoria Blvd,Harlem - 148 St,7868.463000000002
Astoria Blvd,57th St,7015.359999999998
Astoria Blvd,155th St,8602.493999999999
Astoria - Ditmars Blvd,30th Ave,1187.2569999999998
Astoria - Ditmars Blvd,Steinway St,2488.227
Astoria - Ditmars Blvd,Cypress Ave,5512.888999999999
Astoria - Ditmars Blvd,40th St,4251.859
Astoria - Ditmars Blvd,Brook Ave,5968.663
Astoria - Ditmars Blvd,E 143rd St - St Mary's St,5939.696999999999
Astoria - Ditmars Blvd,Jackson Hts - Roosevelt Av,3873.0970000000007
Astoria - Ditmars Blvd,Queens Plz,3585.4719999999998
Astoria - Ditmars Blvd,21st St - Queensbridge,3894.884
Astoria - Ditmars Blvd,110th St,5894.391000000003
Astoria - Ditmars Blvd,3rd Ave - 149th St,6884.179000000002
Astoria - Ditmars Blvd,Jackson Ave,6823.029
Astoria - Ditmars Blvd,Roosevelt Island - Main St,4836.039
Astoria - Ditmars Blvd,Prospect Ave,7267.653
Astoria - Ditmars Blvd,Lexington Ave - 63rd St,6711.634
Astoria - Ditmars Blvd,Harlem - 148 St,8357.692000000003
Astoria - Ditmars Blvd,155th St,9091.723
Astoria - Ditmars Blvd,5th Ave - 59th St,7032.147999999999
Astoria - Ditmars Blvd,57th St,7702.3939999999975
Astoria - Ditmars Blvd,Middle Village - Metropolitan Ave,8514.440999999999
Jackson Ave,Prospect Ave,831.953
Jackson Ave,E 143rd St - St Mary's St,1140.9609999999998
Jackson Ave,3rd Ave - 149th St,909.681
Jackson Ave,Cypress Ave,1515.909
Jackson Ave,Brook Ave,1645.99
Jackson Ave,Mt Eden Ave,4113.339
Jackson Ave,174th St,3287.1879999999996
Jackson Ave,Harlem - 148 St,3115.6499999999996
Jackson Ave,155th St,4072.5449999999996
Jackson Ave,West Farms Sq - E Tremont Av,3952.105
Jackson Ave,163rd St - Amsterdam Av,4730.228
Jackson Ave,183rd St,5693.766
Jackson Ave,E 180th St,4480.386000000001
Jackson Ave,110th St,4333.6140000000005
Jackson Ave,Fordham Rd,5818.864999999998
Jackson Ave,Dyckman St,7289.472999999998
Jackson Ave,207th St,7127.933000000001
Jackson Ave,Parkchester,4710.620999999999
Jackson Ave,190th St,6822.077
Jackson Ave,30th Ave,6629.889
Prospect Ave,E 143rd St - St Mary's St,1299.566
Prospect Ave,3rd Ave - 149th St,1526.24
Prospect Ave,Cypress Ave,2103.154
Prospect Ave,Brook Ave,2262.549
Prospect Ave,174th St,2492.7230000000004
Prospect Ave,Mt Eden Ave,3837.848
Prospect Ave,West Farms Sq - E Tremont Av,3157.6400000000003
Prospect Ave,E 180th St,3685.9210000000007
Prospect Ave,Harlem - 148 St,3732.2089999999994
Prospect Ave,155th St,4021.6659999999997
Prospect Ave,183rd St,5239.147
Prospect Ave,163rd St - Amsterdam Av,4664.2300000000005
Prospect Ave,Fordham Rd,5341.926000000001
Prospect Ave,Parkchester,3916.1559999999995
Prospect Ave,Dyckman St,7089.184999999998
Prospect Ave,207th St,6762.630000000001
Prospect Ave,110th St,4950.172999999998
Prospect Ave,190th St,6621.789000000001
Prospect Ave,215th St,7410.551000000001
Prospect Ave,Inwood - 207th St,7218.45
Cypress Ave,Brook Ave,455.774
Cypress Ave,E 143rd St - St Mary's St,903.5519999999999
Cypress Ave,3rd Ave - 149th St,1577.3180000000002
Cypress Ave,Harlem - 148 St,3400.6779999999994
Cypress Ave,110th St,3619.829000000002
Cypress Ave,155th St,4357.5729999999985
Cypress Ave,Mt Eden Ave,5101.168000000002
Cypress Ave,30th Ave,5113.9800000000005
Cypress Ave,163rd St - Amsterdam Av,5086.049000000001
Cypress Ave,174th St,4558.388999999999
Cypress Ave,West Farms Sq - E Tremont Av,5223.3060000000005
Cypress Ave,Steinway St,6594.074000000002
Cypress Ave,183rd St,6681.595000000002
Cypress Ave,E 180th St,5751.587000000001
Cypress Ave,Dyckman St,8185.247999999998
Cypress Ave,190th St,7717.852
Cypress Ave,Fordham Rd,6806.6939999999995
Cypress Ave,21st St - Queensbridge,7643.467999999997
Cypress Ave,207th St,8115.762000000003
Cypress Ave,Roosevelt Island - Main St,8584.623000000003
174th St,West Farms Sq - E Tremont Av,732.484
174th St,E 180th St,1416.153
174th St,Fordham Rd,3583.9269999999997
174th St,183rd St,3481.148
174th St,Parkchester,2556.705000000001
174th St,Mt Eden Ave,3077.9769999999994
174th St,E 143rd St - St Mary's St,3792.2889999999993
174th St,Allerton Ave,3918.506999999999
174th St,Bedford Park Blvd - Lehman College,4788.941999999999
174th St,Bedford Park Blvd,4386.218
174th St,3rd Ave - 149th St,3592.2830000000004
174th St,Norwood - 205th St,4521.101
174th St,Burke Ave,4585.906999999999
174th St,207th St,5004.631
174th St,215th St,5652.552000000001
174th St,Mosholu Pkwy,4995.489
174th St,Marble Hill - 225th St,5662.528999999999
174th St,Brook Ave,4442.741
174th St,Inwood - 207th St,5460.450999999999
174th St,Dyckman St,6350.716000000003
Allerton Ave,Burke Ave,667.4000000000001
Allerton Ave,Norwood - 205th St,1752.195
Allerton Ave,219th St,2087.655
Allerton Ave,Bedford Park Blvd,2416.1270000000004
Allerton Ave,Mosholu Pkwy,2572.2539999999995
Allerton Ave,Woodlawn,3092.6760000000004
Allerton Ave,Bedford Park Blvd - Lehman College,2912.696
Allerton Ave,E 180th St,2981.7419999999993
Allerton Ave,West Farms Sq - E Tremont Av,3184.4030000000007
Allerton Ave,Fordham Rd,3258.743
Allerton Ave,Baychester Ave,3350.3610000000003
Allerton Ave,Parkchester,3896.2709999999984
Allerton Ave,183rd St,3996.6200000000003
Allerton Ave,Van Cortlandt Park - 242nd St,4620.392999999999
Allerton Ave,231st St,4643.773999999999
Allerton Ave,Wakefield - 241st St,4537.080000000001
Allerton Ave,Marble Hill - 225th St,4707.005
Allerton Ave,Eastchester - Dyre Ave,4340.729000000001
Allerton Ave,215th St,5487.933000000001
Allerton Ave,207th St,5079.912
E 143rd St - St Mary's St,Brook Ave,1339.57
E 143rd St - St Mary's St,3rd Ave - 149th St,1436.54
E 143rd St - St Mary's St,Harlem - 148 St,3642.5089999999996
E 143rd St - St Mary's St,Mt Eden Ave,4960.39
E 143rd St - St Mary's St,155th St,4599.4039999999995
E 143rd St - St Mary's St,110th St,4399.98
E 143rd St - St Mary's St,West Farms Sq - E Tremont Av,4484.327000000001
E 143rd St - St Mary's St,163rd St - Amsterdam Av,5327.880000000002
E 143rd St - St Mary's St,30th Ave,5879.537000000001
E 143rd St - St Mary's St,E 180th St,5012.608
E 143rd St - St Mary's St,183rd St,6540.817
E 143rd St - St Mary's St,Parkchester,5242.843000000003
E 143rd St - St Mary's St,Fordham Rd,6665.915999999999
E 143rd St - St Mary's St,Steinway St,7359.631000000003
E 143rd St - St Mary's St,Dyckman St,8136.523999999996
E 143rd St - St Mary's St,207th St,7974.984000000001
E 143rd St - St Mary's St,190th St,7669.127999999999
E 143rd St - St Mary's St,Inwood - 207th St,8430.804000000002
E 143rd St - St Mary's St,215th St,8622.905
E 143rd St - St Mary's St,Jackson Hts - Roosevelt Av,9241.091000000002
